"2017-Apr-25,08:23:46",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.7724719047546387,20.812,20.687,0.5522222518920898,0.9940000534057617,1.3275021112442018,5.025139766924914,0.8861111402511597,1.5950000524520875,2.5793851092576987,9.764030186435185,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.32111111283302307,0.5780000030994416,19.126458223038917,1.3187233909787979,0.24722221493721008,0.44499998688697817,6.859934075754886,0.4729759906815176,0.3033333420753479,0.5460000157356263,18.580997130227093,1.2811151577360456,18509.7565507058,11.99379360087812,33.9785111860399,3.9068872205019005
10.979307889938354,20.812,20.687,0.7183333039283752,1.2929999470710756,1.9503188897490507,7.382756628444954,0.9016666412353516,1.6229999542236329,2.6377089046478277,9.984809664742935,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.323888897895813,0.5830000162124634,19.48626416666508,1.3435311472575573,0.25,0.45,7.212350000000004,0.4972742228600003,0.3050000071525574,0.5490000128746033,18.796474924731253,1.2959718345204005,27193.876032078835,11.929019545698164,42.50887259512409,4.588027794396878
18.184319972991943,20.812,20.687,0.7222222089767456,1.2999999761581422,1.9648999503374105,7.4379519210067375,0.8938888907432556,1.6090000033378602,2.6085470069527634,9.874419925589061,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3266666531562805,0.5879999756813049,19.84606625000238,1.3683386373786641,0.25611111521720886,0.46100000739097596,7.98766352093816,0.5507302293762358,0.2933333218097687,0.5279999792575837,17.288126510155205,1.191974831371577,27397.184094232252,10.579432859140635,42.963217212026855,4.573446957290174
25.38953995704651,20.812,20.687,0.7200000286102295,1.2960000514984131,1.956568107271195,7.406412478945454,0.8927778005599976,1.6070000410079956,2.6043810854196554,9.858650204558419,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.32777777314186096,0.5899999916553498,19.989989399510627,1.378261793121699,0.2455555498600006,0.4419999897480011,6.648485277408362,0.4583971035126408,0.2983333468437195,0.5370000243186951,17.93456374671459,1.2365451273829788,27281.01072963414,12.313791295704249,42.89826579096064,4.560949192690851
32.59660601615906,20.812,20.687,0.7266666889190674,1.3080000400543212,1.9815640834331516,7.501032497068687,0.8899999856948853,1.6019999742507935,2.5939659463644036,9.819224633027277,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.33722221851348877,0.6069999933242798,21.2133265196085,1.462607951543359,0.2572222352027893,0.4630000233650208,8.128630646836765,0.5604495743858425,0.2988888919353485,0.5380000054836274,18.006388393867017,1.2414972644249855,27629.53705557077,11.481226809900992,43.30785877326711,4.575530029797555
39.80174899101257,20.812,20.687,0.7194444537162781,1.2950000166893005,1.9544850347638132,7.398527195445286,0.8877778053283691,1.5980000495910645,2.5856341032981875,9.787685190965993,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3288888931274414,0.5920000076293945,20.13391254901886,1.3881849488647326,0.24944444000720978,0.44899999201297763,7.141866437050705,0.4924145503551972,0.300555557012558,0.5410000026226044,18.221866188371177,1.2563539412093405,27251.965830449033,12.036022931644315,43.04920147091352,4.540119138062001
47.01094198226929,20.812,20.687,0.7277777791023254,1.3100000023841858,1.9857300049662592,7.516802218099327,0.8899999856948853,1.6019999742507935,2.5939659463644036,9.819224633027277,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.3261111080646515,0.5869999945163727,19.774106605392703,1.363377192585974,0.2522222101688385,0.4539999783039093,7.494280470794443,0.516712652188147,0.2988888919353485,0.5380000054836274,18.006388393867017,1.2414972644249855,27687.623737869824,11.395967028835415,43.35942879328684,4.579695951330663
54.219515800476074,20.812,20.687,0.7300000190734863,1.3140000343322755,1.9940620715141302,7.548342506130304,0.8877778053283691,1.5980000495910645,2.5856341032981875,9.787685190965993,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.324444442987442,0.5839999973773956,19.558223811274765,1.348492592050248,0.2477777749300003,0.44599999487400055,6.930417638704185,0.47783566318632065,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27803.800218539094,11.672322992938753,43.54136159689348,4.579696174812318
61.42919087409973,20.812,20.687,0.7183333039283752,1.2929999470710756,1.9503188897490507,7.382756628444954,0.8861111402511597,1.5950000524520875,2.5793851092576987,9.764030186435185,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.3261111080646515,0.5869999945163727,19.774106605392703,1.363377192585974,0.25055554509162903,0.4509999811649323,7.2828316724479265,0.5021337650192707,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27193.876032078835,11.499676929929848,43.05621052008491,4.529703999006749
68.63754892349243,20.812,20.687,0.7250000238418579,1.3050000429153443,1.9753150893926628,7.4773774925378795,0.8883333206176758,1.5989999771118164,2.587716952323914,9.795569628496468,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3327777683734894,0.5989999830722809,20.637637781864406,1.4229155947288743,0.25055554509162903,0.4509999811649323,7.2828316724479265,0.5021337650192707,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27542.405474086616,11.859615944489832,43.289529228235814,4.563032041716577
75.8472089767456,20.812,20.687,0.721666693687439,1.2990000486373903,1.9628171013116842,7.430067483476263,0.8866666555404663,1.5959999799728395,2.581467958283425,9.77191462396566,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3305555582046509,0.5950000047683716,20.349795343136783,1.4030695494004577,0.25,0.45,7.212350000000004,0.4972742228600003,0.301111102104187,0.5419999837875367,18.29369083552361,1.2613060782513477,27368.1423111183,12.109393089330194,43.193089244418324,4.54428505959511
83.05143594741821,20.812,20.687,0.7250000238418579,1.3050000429153443,1.9753150893926628,7.4773774925378795,0.8811110854148865,1.5859999537467957,2.560637903654576,9.693064326873069,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.32277777791023254,0.5810000002384186,19.34234101715684,1.333607991514523,0.25111111998558044,0.4520000159740448,7.353317125898602,0.5069935678696065,0.2988888919353485,0.5380000054836274,18.006388393867017,1.2414972644249855,27542.405474086616,11.321047579613325,43.547962080304806,4.535952993047239
90.2586829662323,20.812,20.687,0.7250000238418579,1.3050000429153443,1.9753150893926628,7.4773774925378795,0.8872222304344177,1.5970000147819519,2.5835510307908063,9.779799907465826,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.324444442987442,0.5839999973773956,19.558223811274765,1.348492592050248,0.25111111998558044,0.4520000159740448,7.353317125898602,0.5069935678696065,0.2983333468437195,0.5370000243186951,17.93456374671459,1.2365451273829788,27542.405474086616,11.393076653096077,43.32908748180496,4.558866120183469
97.46396684646606,20.812,20.687,0.7288888692855835,1.3119999647140503,1.9898959264993672,7.53257193912997,0.878333330154419,1.5809999942779542,2.550222988080979,9.65363960131162,0.19333332777023315,0.3479999899864197,-0.12219613891840009,-0.4625624862231009,0.3177777826786041,0.5720000088214875,18.69469263480306,1.2889541899073476,0.24944444000720978,0.44899999201297763,7.141866437050705,0.4924145503551972,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27745.710420168885,11.100935180032248,43.82915874976147,4.540118914580346
104.67469191551208,20.812,20.687,0.727222204208374,1.3089999675750732,1.983646932458878,7.508916934599162,0.8822222352027893,1.5880000233650209,2.564804048669339,9.708834893873403,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.32499998807907104,0.5849999785423279,19.630183455884456,1.353454036842939,0.25,0.45,7.212350000000004,0.4972742228600003,0.29555556178092957,0.5320000112056732,17.575432804858682,1.2117839108562745,27658.578838684727,11.390458130371567,43.61148313325003,4.548450981128217
111.88500380516052,20.812,20.687,0.7277777791023254,1.3100000023841858,1.9857300049662592,7.516802218099327,0.8805555701255798,1.5850000262260437,2.5585550546288496,9.685179889342594,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.32722222805023193,0.5890000104904175,19.918029754900935,1.3733003483290076,0.24833333492279053,0.447000002861023,7.000901201653484,0.4826953356911237,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27687.623737869824,11.78174240180254,43.6973028523696,4.544285059595109
119.08844089508057,20.812,20.687,0.7311111092567444,1.3159999966621398,1.9982279930472377,7.564112227160945,0.8849999904632568,1.5929999828338623,2.5752189642429357,9.748259619434851,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.32555556297302246,0.5860000133514405,19.70214696078301,1.3584157477932828,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.29944443702697754,0.5389999866485596,18.078213041019442,1.246449401466992,27861.886900838144,12.100727597594261,43.691946396404994,4.573446957290173
126.29395699501038,20.812,20.687,0.7344444394111633,1.3219999909400941,2.0107259811282163,7.611422236222562,0.8811110854148865,1.5859999537467957,2.560637903654576,9.693064326873069,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.32555556297302246,0.5860000133514405,19.70214696078301,1.3584157477932828,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,28036.15006380646,11.741598582261798,43.98525323747566,4.571363884782793
133.51862001419067,20.812,20.687,0.7333333492279053,1.3200000286102296,2.0065600595951087,7.5956525151919205,0.8805555701255798,1.5850000262260437,2.5585550546288496,9.685179889342594,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.3261111080646515,0.5869999945163727,19.774106605392703,1.363377192585974,0.24833333492279053,0.447000002861023,7.000901201653484,0.4826953356911237,0.29555556178092957,0.5320000112056732,17.575432804858682,1.2117839108562745,27978.06338150741,11.673868503472207,43.95420508330843,4.565115114223959
140.73149180412292,20.812,20.687,0.7322221994400024,1.3179999589920044,2.0023939145803453,7.579881948191585,0.8766666650772095,1.577999997138977,2.5439739940404897,9.62998459678081,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.24166665971279144,0.4349999874830246,6.155104117766026,0.4243796566700848,0.30000001192092896,0.5400000214576721,18.15004154121875,1.251401804167334,27919.973583137198,12.627066983726618,44.04381596094325,4.5463679086208355
147.94035387039185,20.812,20.687,0.7338888645172119,1.3209999561309815,2.008642908620835,7.603536952722395,0.8849999904632568,1.5929999828338623,2.5752189642429357,9.748259619434851,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.32111111283302307,0.5780000030994416,19.126458223038917,1.3187233909787979,0.2477777749300003,0.44599999487400055,6.930417638704185,0.47783566318632065,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,28007.105164621364,11.5282667724967,43.819882979282134,4.583861872863771
155.14738297462463,20.812,20.687,0.7300000190734863,1.3140000343322755,1.9940620715141302,7.548342506130304,0.882777750492096,1.5889999508857728,2.566886897695065,9.716719331403876,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.3261111080646515,0.5869999945163727,19.774106605392703,1.363377192585974,0.24833333492279053,0.447000002861023,7.000901201653484,0.4826953356911237,0.300555557012558,0.5410000026226044,18.221866188371177,1.2563539412093405,27803.800218539094,11.997085195228458,43.720332873179956,4.560948969209195
162.35635495185852,20.812,20.687,0.7327777743339539,1.318999993801117,2.004476987087727,7.587767231691753,0.8805555701255798,1.5850000262260437,2.5585550546288496,9.685179889342594,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.3172222077846527,0.5709999740123749,18.622729129904513,1.2839924789570043,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.2933333218097687,0.5279999792575837,17.288126510155205,1.191974831371577,27949.018482322303,11.165975416722898,43.92861958369371,4.563032041716577
169.56526398658752,20.812,20.687,0.7322221994400024,1.3179999589920044,2.0023939145803453,7.579881948191585,0.878333330154419,1.5809999942779542,2.550222988080979,9.65363960131162,0.18666666746139526,0.3360000014305115,-0.2886719801545139,-1.0927418003966984,0.3266666531562805,0.5879999756813049,19.84606625000238,1.3683386373786641,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27919.973583137198,11.957209447699778,43.983360721825846,4.552616902661324
176.77327680587769,20.812,20.687,0.7283333539962769,1.3110000371932984,1.9878130774736409,7.524687501599495,0.878333330154419,1.5809999942779542,2.550222988080979,9.65363960131162,0.19277778267860413,0.34700000882148746,-0.13606887761950492,-0.5150764900296502,0.3216666579246521,0.5789999842643738,19.198417867648608,1.3236848357714892,0.25,0.45,7.212350000000004,0.4972742228600003,0.2966666519641876,0.5339999735355377,17.719082099163533,1.2216881849402876,27716.66863705493,11.246399983406068,43.8033776893463,4.5380360655546195
183.98134589195251,20.812,20.687,0.7322221994400024,1.3179999589920044,2.0023939145803453,7.579881948191585,0.8777777552604675,1.5799999594688416,2.5481399155735978,9.645754317811454,0.18611110746860504,0.3349999934434891,-0.3025450909584766,-1.1452572127651268,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.2516666650772095,0.45299999713897704,7.423798798346521,0.5118531100288766,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27919.973583137198,11.178806832218168,44.003494739706284,4.5505338301539435
191.19411301612854,20.812,20.687,0.7383333444595337,1.3290000200271608,2.025307041716576,7.666617528784345,0.882777750492096,1.5889999508857728,2.566886897695065,9.716719331403876,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.31833332777023315,0.5729999899864197,18.766652279412746,1.2939156347000382,0.2527777850627899,0.45500001311302185,7.564765924245119,0.5215724550384827,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,28239.45812595988,10.498537720638513,44.103255838886916,4.592193939411642
198.40118789672852,20.812,20.687,0.7333333492279053,1.3200000286102296,2.0065600595951087,7.5956525151919205,0.8833333253860474,1.5899999856948852,2.5689699702024464,9.724604614904043,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.3283333480358124,0.5910000264644623,20.061952904409168,1.3832235040720415,0.2522222101688385,0.4539999783039093,7.494280470794443,0.516712652188147,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27978.06338150741,11.432151281091564,43.85415561754906,4.575530029797555
205.60665488243103,20.812,20.687,0.730555534362793,1.3149999618530275,1.9961449205398565,7.5562269436607785,0.8805555701255798,1.5850000262260437,2.5585550546288496,9.685179889342594,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.25111111998558044,0.4520000159740448,7.353317125898602,0.5069935678696065,0.29499998688697815,0.5309999763965607,17.503604304659365,1.206831508155932,27832.842001653044,11.105635357314345,43.82604631309265,4.554699975168706
212.81547284126282,20.812,20.687,0.730555534362793,1.3149999618530275,1.9961449205398565,7.5562269436607785,0.8799999952316284,1.5839999914169312,2.556471982121468,9.677294605842427,0.19277778267860413,0.34700000882148746,-0.13606887761950492,-0.5150764900296502,0.3194444477558136,0.5750000059604645,18.910575428920986,1.3038387904430726,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.2988888919353485,0.5380000054836274,18.006388393867017,1.2414972644249855,27832.842001653044,11.66902950808704,43.84609913856291,4.552616902661324
220.02256798744202,20.812,20.687,0.7316666841506958,1.3170000314712524,2.000311065554619,7.57199751066111,0.8811110854148865,1.5859999537467957,2.560637903654576,9.693064326873069,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.323888897895813,0.5830000162124634,19.48626416666508,1.3435311472575573,0.24888889491558075,0.44800001084804536,7.071384764602783,0.48755500819592684,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27890.931800023245,11.495376044735309,43.857343703221595,4.5609489692091945
227.22741794586182,20.812,20.687,0.7288888692855835,1.3119999647140503,1.9898959264993672,7.53257193912997,0.878333330154419,1.5809999942779542,2.550222988080979,9.65363960131162,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.32555556297302246,0.5860000133514405,19.70214696078301,1.3584157477932828,0.2433333396911621,0.4380000114440918,6.366554806613923,0.4389586741844941,0.29944443702697754,0.5389999866485596,18.078213041019442,1.246449401466992,27745.710420168885,12.523625194287302,43.82915874976147,4.540118914580346
234.43219780921936,20.812,20.687,0.7316666841506958,1.3170000314712524,2.000311065554619,7.57199751066111,0.878333330154419,1.5809999942779542,2.550222988080979,9.65363960131162,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.324444442987442,0.5839999973773956,19.558223811274765,1.348492592050248,0.25055554509162903,0.4509999811649323,7.2828316724479265,0.5021337650192707,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27890.931800023245,11.319908959195011,43.95772104938964,4.550534053635598
241.64059495925903,20.812,20.687,0.730555534362793,1.3149999618530275,1.9961449205398565,7.5562269436607785,0.8816666603088379,1.5869999885559083,2.5627209761619576,9.700949610373236,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.3266666531562805,0.5879999756813049,19.84606625000238,1.3683386373786641,0.24611110985279083,0.4429999977350235,6.718968840357665,0.4632567760174441,0.2944444417953491,0.5299999952316284,17.43177965750694,1.2018793711139255,27832.842001653044,11.919954113396994,43.78599778475608,4.558865896701814
248.8442828655243,20.812,20.687,0.7311111092567444,1.3159999966621398,1.9982279930472377,7.564112227160945,0.8805555701255798,1.5850000262260437,2.5585550546288496,9.685179889342594,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.32055556774139404,0.5770000219345093,19.054498578429225,1.3137619461861068,0.24833333492279053,0.447000002861023,7.000901201653484,0.4826953356911237,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27861.886900838144,11.421803387242555,43.85172548573085,4.556783047676087
256.0498208999634,20.812,20.687,0.7316666841506958,1.3170000314712524,2.000311065554619,7.57199751066111,0.8877778053283691,1.5980000495910645,2.5856341032981875,9.787685190965993,0.19333332777023315,0.3479999899864197,-0.12219613891840009,-0.4625624862231009,0.32277777791023254,0.5810000002384186,19.34234101715684,1.333607991514523,0.24722221493721008,0.44499998688697817,6.859934075754886,0.4729759906815176,0.301111102104187,0.5419999837875367,18.29369083552361,1.2613060782513477,27890.931800023245,11.958081850585337,43.61829441704828,4.585945168852806
263.2551198005676,20.812,20.687,0.7294444441795349,1.312999999523163,1.991978999006749,7.540457222630137,0.8811110854148865,1.5859999537467957,2.560637903654576,9.693064326873069,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.32499998807907104,0.5849999785423279,19.630183455884456,1.353454036842939,0.24888889491558075,0.44800001084804536,7.071384764602783,0.48755500819592684,0.2933333218097687,0.5279999792575837,17.288126510155205,1.191974831371577,27774.75531935399,11.387770218417046,43.754593052674764,4.552616902661325
270.460816860199,20.812,20.687,0.7266666889190674,1.3080000400543212,1.9815640834331516,7.501032497068687,0.8788889050483704,1.5820000290870666,2.5523060605883603,9.661524884811785,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.24166665971279144,0.4349999874830246,6.155104117766026,0.4243796566700848,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27629.53705557077,12.447501512798663,43.70579704507192,4.5338701440215115
277.67902183532715,20.812,20.687,0.7350000143051147,1.3230000257492065,2.0128090536355976,7.619307519722728,0.8799999952316284,1.5839999914169312,2.556471982121468,9.677294605842427,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.324444442987442,0.5839999973773956,19.558223811274765,1.348492592050248,0.24833333492279053,0.447000002861023,7.000901201653484,0.4826953356911237,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,28065.194962991565,11.673666003665325,44.05089198682006,4.569281035757065
284.8833689689636,20.812,20.687,0.7333333492279053,1.3200000286102296,2.0065600595951087,7.5956525151919205,0.8816666603088379,1.5869999885559083,2.5627209761619576,9.700949610373236,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.32277777791023254,0.5810000002384186,19.34234101715684,1.333607991514523,0.24666666984558105,0.4440000057220459,6.789452403306964,0.4681164485222472,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,27978.06338150741,11.561695610448712,43.91413099550462,4.569281035757067
292.09096789360046,20.812,20.687,0.7316666841506958,1.3170000314712524,2.000311065554619,7.57199751066111,0.8788889050483704,1.5820000290870666,2.5523060605883603,9.661524884811785,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.2455555498600006,0.4419999897480011,6.648485277408362,0.4583971035126408,0.29722222685813904,0.5350000083446503,17.79091059936285,1.2266405876406299,27890.931800023245,11.954120353156327,43.937607976476194,4.552617126142979
